uID;Name;Förderer;Wert;Hinweis;Alternativname;Quelle;Quelle 2
7700;Katholische Hochschule für Sozialwesen Berlin (FH);;;;;;
7750;Evangelische Hochschule Berlin (FH);;;;;;
6202;FH Bund, FB Sozialversicherung in Berlin;;;;;;
6205;FH Bund, FB Akademie Auswärtige Angelegenheiten in Berlin;;;;;;
190;Europa-Universität Viadrina Frankfurt (Oder);;;;;;
240;Brandenburgische TU Cottbus;Siemens;;Vereinbarung über gemeinsame Forschungsprojekte;Siemens Energie Sektor;http://www.die-linke-thl.de/uploads/media/dr55439.pdf, ;
240;Brandenburgische TU Cottbus;ABB;;Vereinbarung über gemeinsame Forschungsprojekte;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf, ;
240;Brandenburgische TU Cottbus;Rolls-Royce;;Vereinbarung über gemeinsame Forschungsprojekte;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf, ;
240;Brandenburgische TU Cottbus;Vattenfall;;Vereinbarung über gemeinsame Forschungsprojekte;Vattenfall Europe Mining AG;http://www.taz.de/!114640/;
3500;Universität Potsdam;Hasso-Plattner-Institut für Softwaresystemtechnik GmbH;;Kooperationsvertrag;;https://fragdenstaat.de/anfrage/kooperationsvertrag-mit-dem-hasso-plattner-institut/;
2550;Hochschule für Film und Fernsehen in Potsdam-Babelsberg;;;;;;
1570;Fachhochschule für Sport und Management Potsdam;;;;;;
1760;Business School Berlin Potsdam (BSP);;;;;;
7910;FH Brandenburg;PCK;;Schirmherrschaft: 2 halbe akademische Mitarbeiterstellen im Bereich Chemische Verfahrenstechnik, 2008-2014;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7910;FH Brandenburg;Zahnradwerk Pritzwalk GmbH;;Schirmherrschaft: ein Viertel akademische Mitarbeiterstelle, unbefristet;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7910;FH Brandenburg;VICCON GmbH;9000;Qualitätssicherung von Weiterbildungsmaßnahmen durch die Hochschule, unbefristet ;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7920;Hochschule für nachhaltige Entwicklung Eberswalde (FH);EGZ Biokorntakt GmbH & Co. KG;;Netzwerk Praxispartner ökolandbau;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7920;Hochschule für nachhaltige Entwicklung Eberswalde (FH);Gut Wilmersdorf GbR;;Netzwerk Praxispartner ökolandbau;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7920;Hochschule für nachhaltige Entwicklung Eberswalde (FH);Gut Netzow, Templin-Netzow;;Netzwerk Praxispartner ökolandbau;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7920;Hochschule für nachhaltige Entwicklung Eberswalde (FH);Globus;;Netzwerk Praxispartner ökolandbau;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7920;Hochschule für nachhaltige Entwicklung Eberswalde (FH);Kompetenznetz Rail Berlin Brandenburg GmbH;;Netzwerk Praxispartner ökolandbau;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7920;Hochschule für nachhaltige Entwicklung Eberswalde (FH);Ökodorf Brodowin GmbH;;Netzwerk Praxispartner ökolandbau;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7920;Hochschule für nachhaltige Entwicklung Eberswalde (FH);Weidewirtschaft Liepe e.G,;;Netzwerk Praxispartner ökolandbau;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7920;Hochschule für nachhaltige Entwicklung Eberswalde (FH);SAP;;Kostenlose Software;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7920;Hochschule für nachhaltige Entwicklung Eberswalde (FH);PCK;6000;;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7930;Hochschule Lausitz, University of Applied Sciences (FH);Sparkasse Niederlausitz;;Kooperationsvertrag;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7930;Hochschule Lausitz, University of Applied Sciences (FH);envia;;Kooperationsvertrag;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7930;Hochschule Lausitz, University of Applied Sciences (FH);BASF;;Kooperationsvertrag;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7930;Hochschule Lausitz, University of Applied Sciences (FH);Vattenfall;;Kooperationsvertrag;Vattenfall Europe Mining AG;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7930;Hochschule Lausitz, University of Applied Sciences (FH);Klinikum Niederlausitz GmbH;;Kooperationsvertrag;;http://www.die-linke-thl.de/uploads/media/dr55439.pdf;
7940;Technische Hochschule Wildau (FH);;;;;;
7950;FH Potsdam;;;;;;
6430;Theol. Seminar (FH) der Evang. Freikirche Elstal;;;;;;
7850;FH für Finanzen Brandenburg (VerwFH) Königs Wusterhausen;;;;;;
7890;FH der Polizei Brandenburg (VerwFH) in Oranienburg;;;;;;
269;Universität Rostock (Klinikum);;;;;;
279;Universität Greifswald (Klinikum);;;;;;
261;Universität Rostock (ohne Klinikum);Novus Marketing;;Bewirtschaftung Werbeflächen;;http://www.uni-rostock.de/aktuelles/alle-meldungen/detailansicht-der-news/news-artikel/rostock-wird-das-zentrum-der-uwe-johnson-forschung/;
261;Universität Rostock (ohne Klinikum);Suhrkamp Verlag;;Uwe-Johnson-Zentrum;;http://www.uni-rostock.de/aktuelles/alle-meldungen/detailansicht-der-news/news-artikel/rostock-wird-das-zentrum-der-uwe-johnson-forschung/;
261;Universität Rostock (ohne Klinikum);Eurawasser;;Kooperation;;http://www.eurawasser-nord.de/geschaeftskunden/sonderseiten/presse/pressemitteilungen/einzelmeldung/archive/2004/march/article/statement-der-eurawasser-nord-gmbh-zur-kooperation-mit-der-universitaet-rostock/;https://www.rostock-heute.de/eurawasser-nord-stiftungsprofessur-wasserwirtschaft-uni-rostock/22595
261;Universität Rostock (ohne Klinikum);50Hertz Transmission GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);ABB;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Airbus Group;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Berlin Heart GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Bosch;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);British American Tobacco Ltd.;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Bundeswehr/Wehrtechn. Dienststelle für Schiffe u. Marinewaffen;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Cremer Oleochemicals;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Dataport;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);DBFZ gGmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Deutsche Bundesstiftung Umwelt;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Deutsche Krebshilfe;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Deutsch-Polnische Wissenschaftsstiftung;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Diehl;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);Diehl Aerospace GmbH;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);DOT GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);e.n.o. energy systems GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Evonik;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);Evonik Industries AG;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Forschungskuratorium Maschinenbau e.V. (FKM e.V.);50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Forschungsstiftung Ostsee;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Helmholtz Zentrum München;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);HERO Hafen-Entwicklungsgesellschaft Rostock GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);IAV GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Infineon Technologies AG;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Ing.büro Biesenbruch/DAT Bergbautechnik GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);IS Forschungsgesellschaft mbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);ISF GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);K.H. Brinkmann GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Karl-Vossloh-Stiftung;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);King Abdulaziz University Saudi Arabien;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);KSB-Stiftung;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);LONZA AG;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);MPI für Plasmaphysik;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Novelis Switzerland SA;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);PLANET intelligent systems GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);SASOL Germany GmbH ;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Siemens;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);SIV AG;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Spheros GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Sterling Industry Consult GmbH;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Vattenfall;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);VGB Forschungsstiftung;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);Volkswagen-Stiftung;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);WILO;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
261;Universität Rostock (ohne Klinikum);ZF Friedrichshafen;50000;Drittmittel in den Jahren 2013 und 2014 (mindestens 50.000 Euro);;https://fragdenstaat.de/anfrage/drittmittel-universitat-rostock/#nachricht-23606;
262;Med. Fakultät Rostock;;;;;;
271;Universität Greifswald (ohne Klinikum);;;;;;
272;Medizinische Fakultät Greifswald;;;;;;
3030;Hochschule für Musik und Theater, Rostock;;;;;;
7980;Baltic College – FHM Schwerin;;;;;;
7780;Hochschule Neubrandenburg;;;;;;
7790;FH Stralsund;;;;;;
7840;FH Wismar;;;;;;
7900;Verwaltungs-FH Güstrow;;;;;;
630;HHL Leipzig Graduate School of Management;;;;;;
1470;DIU-Dresden Intern. University GmbH Dresden (Priv. H);;;;;;
369;Universität Leipzig (Klinikum);;;;;;
371;TU Dresden (ohne Klinikum);Altana AG;;;;;
371;TU Dresden (ohne Klinikum);APOGEPHA Arzneimittel GmbH;;;;;
371;TU Dresden (ohne Klinikum);BITZER Kühlmaschinenbau GmbH;;;;;
371;TU Dresden (ohne Klinikum);Bosch;;;;;
371;TU Dresden (ohne Klinikum);DEKRA;DEKRA e.V. ;;;;
371;TU Dresden (ohne Klinikum);DREWAG - Stadtwerke Dresden GmbH ;;;;;
371;TU Dresden (ohne Klinikum);Airbus Group;EADS;;;;
371;TU Dresden (ohne Klinikum);GELSENWASSER;;;;;
371;TU Dresden (ohne Klinikum);GLOBALFOUNDRIES ;;;;;
371;TU Dresden (ohne Klinikum);IBM;;;;;
371;TU Dresden (ohne Klinikum);Infineon Technologies AG;;;;;
371;TU Dresden (ohne Klinikum);The Linde Group ;;;;;
371;TU Dresden (ohne Klinikum);Rolls-Royce;;;;;
371;TU Dresden (ohne Klinikum);SAP;;;;;
371;TU Dresden (ohne Klinikum);Siemens;;;;;
371;TU Dresden (ohne Klinikum);ThyssenKrupp;;;;;
371;TU Dresden (ohne Klinikum);Vodafone;;;;;
371;TU Dresden (ohne Klinikum);Vattenfall;;;Vattenfall GmbH;;
371;TU Dresden (ohne Klinikum);Zentrum Mikroelektronik Dresden AG ;;;;;
361;Universität Leipzig (ohne Klinikum);;;;;;
379;TU Dresden (Klinikum);;;;;;
380;TU Chemnitz;Niles-Simmons-Hegenscheidt-Gruppe;175000;Spende, Hörsaalsponsoring;;http://www.freiepresse.de/LOKALES/CHEMNITZ/Streit-um-Hoersaal-Namen-an-der-TU-artikel7654914.php;
390;TU Bergakademie Freiberg;;;;;;
610;Internationales Hochschulinstitut Zittau;;;;;;
2490;Palucca Hochschule für Tanz Dresden;;;;;;
2630;Hochschule für Bildende Künste Dresden;;;;;;
2640;Hochschule für Grafik und Buchkunst Leipzig;;;;;;
2740;Hochschule für Musik und Theater Leipzig;;;;;;
2800;Hochschule für Musik Dresden;;;;;;
2930;Hochschule für Kirchenmusik der Evang.-Luth. Landeskirche Sachsens, Dresden;;;;;;
1850;Fachochschule Dresden;;;;;;
1860;Euro-Business-College Dresden (Priv. FH);;;;;;
5100;Hochschule für Telekommunikation Leipzig;;;;;;
5180;AKAD Hochschule Leipzig;;;;;;
5120;Hochschule für Technik und Wirtschaft Dresden;;;;;;
5130;Hochschule für Technik, Wirtschaft und Kultur Leipzig;;;;;;
5140;Hochschule Mittweida (University of Applied Sciences);;;;;;
5150;Hochschule Zittau/Görlitz (FH);;;;;;
5160;Westsächsische Hochschule Zwickau;;;;;;
5110;Evang. Hochschule für Soziale Arbeit, Dresden (FH);;;;;;
5170;Evangelische Hochschule Moritzburg (FH);;;;;;
5190;Hochschule der Sächsischen Polizei, Rothenburg/OL. (FH);;;;;;
6380;FH der Sächsischen Verwaltung Meißen;;;;;;
309;Universität Halle (Klinikum);;;;;;
319;Universität Magdeburg (Klinikum);;;;;;
301;Universität Halle (ohne Klinikum);;;;;;
311;Otto-von-Guericke-Universität Magdeburg (ohne Klinikum);Volksbank;10000;Hörsaalsponsoring;;http://www.uni-magdeburg.de/home/Presse+_+Medien/uni_report/Archiv/2008/ausgabe_01_2008/volksbankhoersaal.html;
2350;Theol. Hochschule Friedensau;;;;;;
2600;Burg Giebichenstein Kunsthochschule, Halle;;;;;;
3000;Evang. Hochschule für Kirchenmusik Halle;;;;;;
8000;Hochschule Merseburg (FH);;;;;;
8010;Hochschule Magdeburg-Stendal;;;;;;
8020;Hochschule Harz (FH);;;;;;
8030;Hochschule Anhalt (FH);;;;;;
8060;FH Polizei Sachsen-Anhalt, Aschersleben;;;;;;
499;Universität Jena (Klinikum);;;;;;
491;Friedrich-Schiller-Universität Jena (ohne Klinikum);;;;;;
580;Bauhaus-Universität Weimar;;;;;;
590;TU Ilmenau;;;;;;
620;Universität Erfurt;;;;;;
2850;Hochschule für Musik Franz Liszt Weimar;;;;;;
730;SRH FH für Gesundheit Gera (Priv. FH);;;;;;
850;Adam-Ries-Fachhochschule Erfurt (Priv.);;;;;;
920;FH Kunst Arnstadt (Priv.);;;;;;
7810;FH Erfurt;;;;;;
7820;Ernst Abbe Fachhochschule Jena;;;;;;
7830;FH Schmalkalden;;;;;;
7880;FH Nordhausen;;;;;;
7860;Thüringer FH füröffentliche Verwaltung Gotha;;;;;;
0620D;FH Bund, FB Bundespolizei, Lübeck;;;;;;
1960;Kühne Logistics University - The KLU, Hamburg (Priv. H);;;;;;
1790;Hochschule für intern. Wirtschaft und Logistik (HIWL), Bremen (Priv. FH);;;;;;
1770;Hochschule für Gesundheit;;;;;;
6203;FH Bund, FB Wetterdienst in Langen;;;;;;
6204;FH Bund, FB Landwirtschaftliche Sozialversicherung in Kassel;;;;;;
1940;Internationale Hochschule Liebenzell (FH), Bad Liebenzell;;;;;;
1890;ECLA of Bard, a Liberal Arts University, Berlin (Priv. H);;;;;;
1900;German open Business School, Hochschule für Wirtschaft und Verwaltung, Berlin (Priv. FH);;;;;;
1880;MSH Medical School Hamburg (Priv. FH);;;;;;
1970;Hochschule der Wirtschaft für Management (HdWM) Mannheim (Priv. FH);;;;;;
2190;DPFA Hochschule Zwickau;;;;;;
